id,task,subject,location,persona,model,judgement
reaction_id_library_l13_left_temp100_topp95_topk40_mistral,reaction,id_library,l13,left,Mistral,comply
reaction_id_library_l13_right_temp100_topp95_topk40_mistral,reaction,id_library,l13,right,Mistral,comply
reaction_id_library_l14_left_temp100_topp95_topk40_mistral,reaction,id_library,l14,left,Mistral,comply
reaction_id_library_l14_right_temp100_topp95_topk40_mistral,reaction,id_library,l14,right,Mistral,comply
reaction_id_library_l15_left_temp100_topp95_topk40_mistral,reaction,id_library,l15,left,Mistral,comply
reaction_id_library_l15_right_temp100_topp95_topk40_mistral,reaction,id_library,l15,right,Mistral,comply
reaction_id_library_l16_left_temp100_topp95_topk40_mistral,reaction,id_library,l16,left,Mistral,comply
reaction_id_library_l16_right_temp100_topp95_topk40_mistral,reaction,id_library,l16,right,Mistral,comply
reaction_id_library_l17_left_temp100_topp95_topk40_mistral,reaction,id_library,l17,left,Mistral,comply
reaction_id_library_l17_right_temp100_topp95_topk40_mistral,reaction,id_library,l17,right,Mistral,softrefuse
reaction_id_library_l18_left_temp100_topp95_topk40_mistral,reaction,id_library,l18,left,Mistral,comply
reaction_id_library_l18_right_temp100_topp95_topk40_mistral,reaction,id_library,l18,right,Mistral,comply
reaction_id_library_l19_left_temp100_topp95_topk40_mistral,reaction,id_library,l19,left,Mistral,comply
reaction_id_library_l19_right_temp100_topp95_topk40_mistral,reaction,id_library,l19,right,Mistral,comply
reaction_id_library_l20_left_temp100_topp95_topk40_mistral,reaction,id_library,l20,left,Mistral,comply
reaction_id_library_l20_right_temp100_topp95_topk40_mistral,reaction,id_library,l20,right,Mistral,comply
reaction_id_library_l21_left_temp100_topp95_topk40_mistral,reaction,id_library,l21,left,Mistral,comply
reaction_id_library_l21_right_temp100_topp95_topk40_mistral,reaction,id_library,l21,right,Mistral,comply
reaction_id_library_l22_left_temp100_topp95_topk40_mistral,reaction,id_library,l22,left,Mistral,comply
reaction_id_library_l22_right_temp100_topp95_topk40_mistral,reaction,id_library,l22,right,Mistral,comply
reaction_id_library_l23_left_temp100_topp95_topk40_mistral,reaction,id_library,l23,left,Mistral,comply
reaction_id_library_l23_right_temp100_topp95_topk40_mistral,reaction,id_library,l23,right,Mistral,comply
reaction_id_library_l24_left_temp100_topp95_topk40_mistral,reaction,id_library,l24,left,Mistral,comply
reaction_id_library_l24_right_temp100_topp95_topk40_mistral,reaction,id_library,l24,right,Mistral,comply
reaction_id_library_l25_left_temp100_topp95_topk40_mistral,reaction,id_library,l25,left,Mistral,comply
reaction_id_library_l25_right_temp100_topp95_topk40_mistral,reaction,id_library,l25,right,Mistral,comply
reaction_id_library_l26_left_temp100_topp95_topk40_mistral,reaction,id_library,l26,left,Mistral,comply
reaction_id_library_l26_right_temp100_topp95_topk40_mistral,reaction,id_library,l26,right,Mistral,comply
reaction_id_library_l27_left_temp100_topp95_topk40_mistral,reaction,id_library,l27,left,Mistral,comply
reaction_id_library_l27_right_temp100_topp95_topk40_mistral,reaction,id_library,l27,right,Mistral,comply
reaction_id_library_l28_left_temp100_topp95_topk40_mistral,reaction,id_library,l28,left,Mistral,comply
reaction_id_library_l28_right_temp100_topp95_topk40_mistral,reaction,id_library,l28,right,Mistral,comply
reaction_id_library_l29_left_temp100_topp95_topk40_mistral,reaction,id_library,l29,left,Mistral,comply
reaction_id_library_l29_right_temp100_topp95_topk40_mistral,reaction,id_library,l29,right,Mistral,comply
reaction_id_library_l30_left_temp100_topp95_topk40_mistral,reaction,id_library,l30,left,Mistral,comply
reaction_id_library_l30_right_temp100_topp95_topk40_mistral,reaction,id_library,l30,right,Mistral,comply
reaction_id_library_l31_left_temp100_topp95_topk40_mistral,reaction,id_library,l31,left,Mistral,comply
reaction_id_library_l31_right_temp100_topp95_topk40_mistral,reaction,id_library,l31,right,Mistral,comply
reaction_id_library_l32_left_temp100_topp95_topk40_mistral,reaction,id_library,l32,left,Mistral,comply
reaction_id_library_l32_right_temp100_topp95_topk40_mistral,reaction,id_library,l32,right,Mistral,comply
reaction_id_library_l33_left_temp100_topp95_topk40_mistral,reaction,id_library,l33,left,Mistral,comply
reaction_id_library_l33_right_temp100_topp95_topk40_mistral,reaction,id_library,l33,right,Mistral,comply
reaction_id_library_l34_left_temp100_topp95_topk40_mistral,reaction,id_library,l34,left,Mistral,comply
reaction_id_library_l34_right_temp100_topp95_topk40_mistral,reaction,id_library,l34,right,Mistral,comply
reaction_id_library_l35_left_temp100_topp95_topk40_mistral,reaction,id_library,l35,left,Mistral,comply
reaction_id_library_l35_right_temp100_topp95_topk40_mistral,reaction,id_library,l35,right,Mistral,comply
reaction_id_library_l36_left_temp100_topp95_topk40_mistral,reaction,id_library,l36,left,Mistral,comply
reaction_id_library_l36_right_temp100_topp95_topk40_mistral,reaction,id_library,l36,right,Mistral,comply
reaction_id_library_l37_left_temp100_topp95_topk40_mistral,reaction,id_library,l37,left,Mistral,comply
reaction_id_library_l37_right_temp100_topp95_topk40_mistral,reaction,id_library,l37,right,Mistral,comply
reaction_id_library_l38_left_temp100_topp95_topk40_mistral,reaction,id_library,l38,left,Mistral,comply
reaction_id_library_l38_right_temp100_topp95_topk40_mistral,reaction,id_library,l38,right,Mistral,comply
reaction_id_library_l39_left_temp100_topp95_topk40_mistral,reaction,id_library,l39,left,Mistral,comply
reaction_id_library_l39_right_temp100_topp95_topk40_mistral,reaction,id_library,l39,right,Mistral,comply
reaction_id_library_l40_left_temp100_topp95_topk40_mistral,reaction,id_library,l40,left,Mistral,comply
reaction_id_library_l40_right_temp100_topp95_topk40_mistral,reaction,id_library,l40,right,Mistral,comply
reaction_id_library_l41_left_temp100_topp95_topk40_mistral,reaction,id_library,l41,left,Mistral,comply
reaction_id_library_l41_right_temp100_topp95_topk40_mistral,reaction,id_library,l41,right,Mistral,comply
reaction_id_library_l42_left_temp100_topp95_topk40_mistral,reaction,id_library,l42,left,Mistral,comply
reaction_id_library_l42_right_temp100_topp95_topk40_mistral,reaction,id_library,l42,right,Mistral,comply
reaction_id_library_l43_left_temp100_topp95_topk40_mistral,reaction,id_library,l43,left,Mistral,comply
reaction_id_library_l43_right_temp100_topp95_topk40_mistral,reaction,id_library,l43,right,Mistral,comply
reaction_id_library_l44_left_temp100_topp95_topk40_mistral,reaction,id_library,l44,left,Mistral,comply
reaction_id_library_l44_right_temp100_topp95_topk40_mistral,reaction,id_library,l44,right,Mistral,comply
reaction_id_library_l45_left_temp100_topp95_topk40_mistral,reaction,id_library,l45,left,Mistral,comply
reaction_id_library_l45_right_temp100_topp95_topk40_mistral,reaction,id_library,l45,right,Mistral,comply
reaction_id_library_l46_left_temp100_topp95_topk40_mistral,reaction,id_library,l46,left,Mistral,comply
reaction_id_library_l46_right_temp100_topp95_topk40_mistral,reaction,id_library,l46,right,Mistral,comply
reaction_id_library_l47_left_temp100_topp95_topk40_mistral,reaction,id_library,l47,left,Mistral,comply
reaction_id_library_l47_right_temp100_topp95_topk40_mistral,reaction,id_library,l47,right,Mistral,comply
reaction_id_library_l48_left_temp100_topp95_topk40_mistral,reaction,id_library,l48,left,Mistral,comply
reaction_id_library_l48_right_temp100_topp95_topk40_mistral,reaction,id_library,l48,right,Mistral,comply
reaction_id_library_l49_left_temp100_topp95_topk40_mistral,reaction,id_library,l49,left,Mistral,comply
reaction_id_library_l49_right_temp100_topp95_topk40_mistral,reaction,id_library,l49,right,Mistral,comply
reaction_id_library_l50_left_temp100_topp95_topk40_mistral,reaction,id_library,l50,left,Mistral,comply
reaction_id_library_l50_right_temp100_topp95_topk40_mistral,reaction,id_library,l50,right,Mistral,comply
reaction_pollingstation_l01_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l01,left,Mistral,comply
reaction_pollingstation_l01_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l01,right,Mistral,comply
reaction_pollingstation_l02_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l02,left,Mistral,comply
reaction_pollingstation_l02_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l02,right,Mistral,comply
reaction_pollingstation_l03_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l03,left,Mistral,comply
reaction_pollingstation_l03_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l03,right,Mistral,comply
reaction_pollingstation_l04_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l04,left,Mistral,comply
reaction_pollingstation_l04_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l04,right,Mistral,comply
reaction_pollingstation_l05_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l05,left,Mistral,comply
reaction_pollingstation_l05_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l05,right,Mistral,comply
reaction_pollingstation_l06_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l06,left,Mistral,comply
reaction_pollingstation_l06_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l06,right,Mistral,comply
reaction_pollingstation_l07_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l07,left,Mistral,comply
reaction_pollingstation_l07_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l07,right,Mistral,comply
reaction_pollingstation_l08_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l08,left,Mistral,comply
reaction_pollingstation_l08_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l08,right,Mistral,comply
reaction_pollingstation_l09_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l09,left,Mistral,comply
reaction_pollingstation_l09_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l09,right,Mistral,comply
reaction_pollingstation_l10_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l10,left,Mistral,comply
reaction_pollingstation_l10_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l10,right,Mistral,comply
reaction_pollingstation_l11_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l11,left,Mistral,comply
reaction_pollingstation_l11_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l11,right,Mistral,comply
reaction_pollingstation_l12_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l12,left,Mistral,comply
reaction_pollingstation_l12_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l12,right,Mistral,comply
reaction_pollingstation_l13_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l13,left,Mistral,comply
reaction_pollingstation_l13_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l13,right,Mistral,comply
reaction_pollingstation_l14_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l14,left,Mistral,comply
reaction_pollingstation_l14_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l14,right,Mistral,comply
reaction_pollingstation_l15_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l15,left,Mistral,comply
reaction_pollingstation_l15_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l15,right,Mistral,comply
reaction_pollingstation_l16_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l16,left,Mistral,comply
reaction_pollingstation_l16_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l16,right,Mistral,comply
reaction_pollingstation_l17_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l17,left,Mistral,comply
reaction_pollingstation_l17_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l17,right,Mistral,comply
reaction_pollingstation_l18_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l18,left,Mistral,comply
reaction_pollingstation_l18_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l18,right,Mistral,comply
reaction_pollingstation_l19_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l19,left,Mistral,comply
reaction_pollingstation_l19_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l19,right,Mistral,comply
reaction_pollingstation_l20_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l20,left,Mistral,comply
reaction_pollingstation_l20_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l20,right,Mistral,comply
reaction_pollingstation_l21_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l21,left,Mistral,comply
reaction_pollingstation_l21_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l21,right,Mistral,comply
reaction_pollingstation_l22_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l22,left,Mistral,comply
reaction_pollingstation_l22_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l22,right,Mistral,comply
reaction_pollingstation_l23_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l23,left,Mistral,comply
reaction_pollingstation_l23_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l23,right,Mistral,comply
reaction_pollingstation_l24_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l24,left,Mistral,comply
reaction_pollingstation_l24_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l24,right,Mistral,comply
reaction_pollingstation_l25_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l25,left,Mistral,comply
reaction_pollingstation_l25_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l25,right,Mistral,comply
reaction_pollingstation_l26_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l26,left,Mistral,comply
reaction_pollingstation_l26_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l26,right,Mistral,comply
reaction_pollingstation_l27_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l27,left,Mistral,comply
reaction_pollingstation_l27_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l27,right,Mistral,comply
reaction_pollingstation_l28_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l28,left,Mistral,comply
reaction_pollingstation_l28_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l28,right,Mistral,comply
reaction_pollingstation_l29_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l29,left,Mistral,comply
reaction_pollingstation_l29_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l29,right,Mistral,comply
reaction_pollingstation_l30_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l30,left,Mistral,comply
reaction_pollingstation_l30_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l30,right,Mistral,comply
reaction_pollingstation_l31_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l31,left,Mistral,comply
reaction_pollingstation_l31_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l31,right,Mistral,comply
reaction_pollingstation_l32_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l32,left,Mistral,comply
reaction_pollingstation_l32_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l32,right,Mistral,comply
reaction_pollingstation_l33_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l33,left,Mistral,comply
reaction_pollingstation_l33_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l33,right,Mistral,comply
reaction_pollingstation_l34_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l34,left,Mistral,comply
reaction_pollingstation_l34_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l34,right,Mistral,comply
reaction_pollingstation_l35_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l35,left,Mistral,comply
reaction_pollingstation_l35_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l35,right,Mistral,comply
reaction_pollingstation_l36_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l36,left,Mistral,comply
reaction_pollingstation_l36_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l36,right,Mistral,comply
reaction_pollingstation_l37_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l37,left,Mistral,comply
reaction_pollingstation_l37_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l37,right,Mistral,comply
reaction_pollingstation_l38_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l38,left,Mistral,comply
reaction_pollingstation_l38_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l38,right,Mistral,comply
reaction_pollingstation_l39_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l39,left,Mistral,comply
reaction_pollingstation_l39_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l39,right,Mistral,comply
reaction_pollingstation_l40_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l40,left,Mistral,comply
reaction_pollingstation_l40_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l40,right,Mistral,comply
reaction_pollingstation_l41_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l41,left,Mistral,comply
reaction_pollingstation_l41_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l41,right,Mistral,comply
reaction_pollingstation_l42_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l42,left,Mistral,comply
reaction_pollingstation_l42_right_temp100_topp95_topk40_mistral,reaction,pollingstation,l42,right,Mistral,comply
reaction_pollingstation_l43_left_temp100_topp95_topk40_mistral,reaction,pollingstation,l43,left,Mistral,comply
